time,position,measured_position,velocity,measured_velocity,heading,observed,hidden_state,control_input,seed,controller,world_mode,orientation
0.5,"(-0.2185245239813574, 0.5852917972421703)","(-0.2185245239813574, 0.5852917972421703)","(-0.4370490479627148, 1.1705835944843406)","(-0.4370490479627148, 1.1705835944843406)",1.9281283820406137,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.5827320639502864, 1.560778125979121)",46,random_walk,continuous_baseline,0.0
1.0,"(-0.02561951657084921, 0.47636444306820064)","(-0.02561951657084921, 0.47636444306820064)","(0.3858100148210164, -0.2178547083479393)","(0.3858100148210164, -0.2178547083479393)",-0.5140351155572512,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.6600963690822601, -0.6806674759586993)",46,random_walk,continuous_baseline,0.0
1.5,"(0.1649226264432392, 0.7770140192404913)","(0.1649226264432392, 0.7770140192404913)","(0.38108428602817684, 0.6012991523445813)","(0.38108428602817684, 0.6012991523445813)",1.00591661597413,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.3795090430972303, 0.8743504392420882)",46,random_walk,continuous_baseline,0.0
2.0,"(0.1834652041730876, 0.9332881221561407)","(0.1834652041730876, 0.9332881221561407)","(0.03708515545969675, 0.31254820583129883)","(0.03708515545969675, 0.31254820583129883)",1.45269431271271,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.07758122139646328, 0.2162978903268713)",46,random_walk,continuous_baseline,0.0
2.5,"(0.758249060259292, 1.2252857832748807)","(0.758249060259292, 1.2252857832748807)","(1.1495677121724086, 0.5839953222374801)","(1.1495677121724086, 0.5839953222374801)",0.4700374272873905,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.520395231076646, 0.6744776943728739)",46,random_walk,continuous_baseline,0.0
3.0,"(0.600495053703802, 1.6130629806827772)","(0.600495053703802, 1.6130629806827772)","(-0.3155080131109799, 0.7755543948157929)","(-0.3155080131109799, 0.7755543948157929)",1.9571648054647828,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.8038665882054428, 0.8394074190085639)",46,random_walk,continuous_baseline,0.0
3.5,"(1.050329179276004, 2.2784369557748314)","(1.050329179276004, 2.2784369557748314)","(0.8996682511444044, 1.3307479501841086)","(0.8996682511444044, 1.3307479501841086)",0.9763173685453302,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.491722742849971, 1.7330613401483155)",46,random_walk,continuous_baseline,0.0
4.0,"(0.7208945846791315, 2.3385765568231087)","(0.7208945846791315, 2.3385765568231087)","(-0.6588691891937452, 0.1202792020965548)","(-0.6588691891937452, 0.1202792020965548)",2.961026979828474,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.1783816693064617, -0.2832103805992965)",46,random_walk,continuous_baseline,0.0
4.5,"(1.191338543526723, 1.8467492695581067)","(1.191338543526723, 1.8467492695581067)","(0.940887917695183, -0.983654574530004)","(0.940887917695183, -0.983654574530004)",-0.8076162332128439,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.5404315452427717, -1.4124146524796632)",46,random_walk,continuous_baseline,0.0
5.0,"(1.8443000120150095, 2.2490541585812163)","(1.8443000120150095, 2.2490541585812163)","(1.3059229369765732, 0.8046097780462188)","(1.3059229369765732, 0.8046097780462188)",0.5521907168670732,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.8293955407972096, 1.7949202805558766)",46,random_walk,continuous_baseline,0.0
