time,position,measured_position,velocity,measured_velocity,heading,observed,hidden_state,control_input,seed,controller,world_mode,orientation
0.5,"(0.38760015939350134, 0.2456644845040939)","(0.38760015939350134, 0.2456644845040939)","(0.7752003187870027, 0.4913289690081878)","(0.7752003187870027, 0.4913289690081878)",0.5649088408964746,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.033600425049337, 0.655105292010917)",1045,random_walk,continuous_baseline,0.0
1.0,"(0.6055938221450465, 0.3970179957707168)","(0.6055938221450465, 0.3970179957707168)","(0.43598732550309044, 0.3027070225332458)","(0.43598732550309044, 0.3027070225332458)",0.6068917905412582,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.32291632774178636, 0.2398330403749318)",1045,random_walk,continuous_baseline,0.0
1.5,"(1.101963904953891, 1.0019875631589512)","(1.101963904953891, 1.0019875631589512)","(0.9927401656176887, 1.209939134776469)","(0.9927401656176887, 1.209939134776469)",0.8836871359565758,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.1783244456558881, 1.5123498388575434)",1045,random_walk,continuous_baseline,0.0
2.0,"(1.2470005265049893, 0.8370107648256366)","(1.2470005265049893, 0.8370107648256366)","(0.29007324310219673, -0.32995359666662927)","(0.29007324310219673, -0.32995359666662927)",-0.8496300492771046,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.05585093559703269, -0.8432511738143287)",1045,random_walk,continuous_baseline,0.0
2.5,"(0.8282933116123952, 0.26635447066959406)","(0.8282933116123952, 0.26635447066959406)","(-0.8374144297851881, -1.1413125883120852)","(-0.8374144297851881, -1.1413125883120852)",-2.203802573648976,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.213243654080983, -1.4117655855272369)",1045,random_walk,continuous_baseline,0.0
3.0,"(0.49114166934885045, 0.6305202239171971)","(0.49114166934885045, 0.6305202239171971)","(-0.6743032845270894, 0.7283315064952061)","(-0.6743032845270894, 0.7283315064952061)",2.317694429344624,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.6199329027743898, 1.3515462047643032)",1045,random_walk,continuous_baseline,0.0
3.5,"(0.28352434565344004, 1.0514348324282226)","(0.28352434565344004, 1.0514348324282226)","(-0.41523464739082083, 0.8418292170220508)","(-0.41523464739082083, 0.8418292170220508)",2.0290316489959705,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.3288784350120646, 0.8796617871976657)",1045,random_walk,continuous_baseline,0.0
4.0,"(0.1782920639064045, 1.3674988322011186)","(0.1782920639064045, 1.3674988322011186)","(-0.21046456349407106, 0.632127999545792)","(-0.21046456349407106, 0.632127999545792)",1.8921983468701624,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.14220786886182113, 0.5622275937203725)",1045,random_walk,continuous_baseline,0.0
4.5,"(0.4998697920918431, 0.7820786266911812)","(0.4998697920918431, 0.7820786266911812)","(0.6431554563708772, -1.1708404110198747)","(0.6431554563708772, -1.1708404110198747)",-1.0684822922815294,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.9712764824603419, -1.85506641262092)",1045,random_walk,continuous_baseline,0.0
5.0,"(0.6461170167050843, 0.34937931206707196)","(0.6461170167050843, 0.34937931206707196)","(0.29249444922648227, -0.8653986292482185)","(0.29249444922648227, -0.8653986292482185)",-1.2448623375116046,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.17560744684501728, -0.7635847019909998)",1045,random_walk,continuous_baseline,0.0
5.5,"(0.40275769222994773, 0.45083827436504476)","(0.40275769222994773, 0.45083827436504476)","(-0.48671864895027306, 0.20291792459594565)","(-0.48671864895027306, 0.20291792459594565)",2.746594122348702,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.7464563483425248, 0.5590234425440004)",1045,random_walk,continuous_baseline,0.0
6.0,"(0.7291626978950919, 0.45505330808472727)","(0.7291626978950919, 0.45505330808472727)","(0.6528100113302884, 0.008430067439364988)","(0.6528100113302884, 0.008430067439364988)",0.012912790466230176,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.0326528980904754, -0.056399218279495233)",1045,random_walk,continuous_baseline,0.0
6.5,"(0.4899421895455378, 1.0247157749872349)","(0.4899421895455378, 1.0247157749872349)","(-0.4784410166991082, 1.1393249338050153)","(-0.4784410166991082, 1.1393249338050153)",1.9683680195937354,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.8555246927089071, 1.5162898892602321)",1045,random_walk,continuous_baseline,0.0
7.0,"(0.6949674836676497, 1.3554160288944461)","(0.6949674836676497, 1.3554160288944461)","(0.41005058824422386, 0.6614005078144225)","(0.41005058824422386, 0.6614005078144225)",1.015819959420994,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.7062144565586679, 0.5020923658175582)",1045,random_walk,continuous_baseline,0.0
7.5,"(0.3150690772716118, 1.0682009450521606)","(0.3150690772716118, 1.0682009450521606)","(-0.7597968127920758, -0.5744301676845709)","(-0.7597968127920758, -0.5744301676845709)",-2.4942426781362066,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.1497459464708424, -0.9863737261842354)",1045,random_walk,continuous_baseline,0.0
8.0,"(0.17448784052452057, 1.1647049289631914)","(0.17448784052452057, 1.1647049289631914)","(-0.2811624734941825, 0.1930079678220616)","(-0.2811624734941825, 0.1930079678220616)",2.5400090136791893,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.12161769372821807, 0.44882067965760575)",1045,random_walk,continuous_baseline,0.0
8.5,"(0.5882704799352333, 1.7896334690168323)","(0.5882704799352333, 1.7896334690168323)","(0.8275652788214254, 1.2498570801072817)","(0.8275652788214254, 1.2498570801072817)",0.9859425126054785,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.29895782307694, 1.7384018241457904)",1045,random_walk,continuous_baseline,0.0
