time,position,measured_position,velocity,measured_velocity,heading,observed,hidden_state,control_input,seed,controller,world_mode,orientation
0.5,"(0.29033018846371034, -0.2932130685992859)","(0.29033018846371034, -0.2932130685992859)","(0.5806603769274207, -0.5864261371985718)","(0.5806603769274207, -0.5864261371985718)",-0.7903384255755654,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.7742138359032276, -0.7819015162647625)",1042,random_walk,continuous_baseline,0.0
1.0,"(-0.11248375859026094, 0.21356829025900298)","(-0.11248375859026094, 0.21356829025900298)","(-0.8056278941079426, 1.0135627177165778)","(-0.8056278941079426, 1.0135627177165778)",2.2423876562512075,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.3512888560999499, 1.6488592161126192)",1042,random_walk,continuous_baseline,0.0
1.5,"(0.05376794231329357, -0.32834740310198857)","(0.05376794231329357, -0.32834740310198857)","(0.332503401807109, -1.083831386721983)","(0.332503401807109, -1.083831386721983)",-1.2731262842044018,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.7118805004454596, -1.7829627548681701)",1042,random_walk,continuous_baseline,0.0
2.0,"(0.09614039842061851, -0.7248164725296689)","(0.09614039842061851, -0.7248164725296689)","(0.08474491221464989, -0.7929381388553607)","(0.08474491221464989, -0.7929381388553607)",-1.4643259169302536,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.002158749017163508, -0.69597372289982)",1042,random_walk,continuous_baseline,0.0
2.5,"(-0.37690702524205216, -0.7740959847380352)","(-0.37690702524205216, -0.7740959847380352)","(-0.9460948473253413, -0.09855902441673275)","(-0.9460948473253413, -0.09855902441673275)",-3.037792494100901,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.2897081005053384, 0.13290068039614322)",1042,random_walk,continuous_baseline,0.0
3.0,"(-0.2501723179851858, -1.3477936278982476)","(-0.2501723179851858, -1.3477936278982476)","(0.2534694145137327, -1.1473952863204249)","(0.2534694145137327, -1.1473952863204249)",-1.3533795929878991,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.6533241684600908, -1.4970073736216558)",1042,random_walk,continuous_baseline,0.0
3.5,"(-0.7160078320604545, -2.052444066859368)","(-0.7160078320604545, -2.052444066859368)","(-0.9316710281505374, -1.4093008779222411)","(-0.9316710281505374, -1.4093008779222411)",-2.15492639612705,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.6483188910443398, -1.8593844846994911)",1042,random_walk,continuous_baseline,0.0
4.0,"(-0.7474188063528961, -2.5546556583705127)","(-0.7474188063528961, -2.5546556583705127)","(-0.06282194858488338, -1.0044231830222887)","(-0.06282194858488338, -1.0044231830222887)",-1.6332602596807708,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.22679441127033462, -0.8694639513889713)",1042,random_walk,continuous_baseline,0.0
4.5,"(-0.7231137513637776, -2.208937587932241)","(-0.7231137513637776, -2.208937587932241)","(0.048610109978237045, 0.6914361408765435)","(0.048610109978237045, 0.6914361408765435)",1.5006087011060534,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.08575412949927719, 1.2567225821761543)",1042,random_walk,continuous_baseline,0.0
5.0,"(-0.22440441981199416, -1.5656153751974207)","(-0.22440441981199416, -1.5656153751974207)","(0.997418663103567, 1.2866444254696403)","(0.997418663103567, 1.2866444254696403)",0.9113555400575363,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.3136881808120102, 1.4850471870006725)",1042,random_walk,continuous_baseline,0.0
