time,position,measured_position,velocity,measured_velocity,heading,observed,hidden_state,control_input,seed,controller,world_mode,orientation
0.5,"(-0.24646856653801552, -0.008729024297126575)","(-0.24646856653801552, -0.008729024297126575)","(-0.49293713307603104, -0.01745804859425315)","(-0.49293713307603104, -0.01745804859425315)",-3.1061910707394595,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.6572495107680414, -0.023277398125670867)",45,random_walk,continuous_baseline,0.0
1.0,"(0.11649325857555665, -0.2196173730169541)","(0.11649325857555665, -0.2196173730169541)","(0.7259236502271443, -0.42177669743965507)","(0.7259236502271443, -0.42177669743965507)",-0.5263472544832795,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.1322105779948695, -0.5565495803881224)",45,random_walk,continuous_baseline,0.0
1.5,"(0.4775323569454218, 0.062090452669953)","(0.4775323569454218, 0.062090452669953)","(0.7220781967397303, 0.5634156513738142)","(0.7220781967397303, 0.5634156513738142)",0.6625938795486583,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.7207963789105922, 0.8918131009783039)",45,random_walk,continuous_baseline,0.0
2.0,"(0.023494260455205584, 0.6485017378603546)","(0.023494260455205584, 0.6485017378603546)","(-0.9080761929804324, 1.172822570380803)","(-0.9080761929804324, 1.172822570380803)",2.2296474228160474,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.5288552537215994, 1.44932654303211)",45,random_walk,continuous_baseline,0.0
2.5,"(0.3231855386590761, 0.964057337136424)","(0.3231855386590761, 0.964057337136424)","(0.5993825564077411, 0.631111198552139)","(0.5993825564077411, 0.631111198552139)",0.8111777440682671,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.101868806203799, 0.4505407412759177)",45,random_walk,continuous_baseline,0.0
3.0,"(0.5644063207968156, 0.6958544654874277)","(0.5644063207968156, 0.6958544654874277)","(0.482441564275479, -0.5364057432979928)","(0.482441564275479, -0.5364057432979928)",-0.8383146307678314,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.443461233564725, -0.9255780572480368)",45,random_walk,continuous_baseline,0.0
3.5,"(0.6024220505655546, 0.2632774900034606)","(0.6024220505655546, 0.2632774900034606)","(0.07603145953747806, -0.8651539509679341)","(0.07603145953747806, -0.8651539509679341)",-1.4831395288824971,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.05943857537518893, -0.9747366868579146)",45,random_walk,continuous_baseline,0.0
4.0,"(0.4102855117445615, 0.059898318868504496)","(0.4102855117445615, 0.059898318868504496)","(-0.3842730776419862, -0.40675834226991225)","(-0.3842730776419862, -0.40675834226991225)",-2.3277768938688634,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.5377079233684743, -0.25395980603723833)",45,random_walk,continuous_baseline,0.0
4.5,"(0.17341292456229987, 0.5484578517777334)","(0.17341292456229987, 0.5484578517777334)","(-0.4737451743645233, 0.9771190658184578)","(-0.4737451743645233, 0.9771190658184578)",2.022241526313945,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.503569206605369, 1.4384115351812476)",45,random_walk,continuous_baseline,0.0
5.0,"(0.5153660261333411, 0.6760076758051943)","(0.5153660261333411, 0.6760076758051943)","(0.6839062031420825, 0.2550996480549217)","(0.6839062031420825, 0.2550996480549217)",0.3570194750860366,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.0697899956442845, 0.014426508800409632)",45,random_walk,continuous_baseline,0.0
